partition_index	depth	partition_seed_sha256	assignment_sha256
51	6	45643bdebe4a68da1c9386e78e609078909ad92e4bb51ef7288518ad6c5a687d	6fd45ab8d2f2678f464d8e0b020c89717790f5d81ed4ba7a7bba7ab82966bbae
51	8	45643bdebe4a68da1c9386e78e609078909ad92e4bb51ef7288518ad6c5a687d	aad1d6729eb3957e8b287e5cd7156ffcb9e9803503648edb6832fa09336e6557
52	4	aa7b5e0d4322722930151832f9cf2feecccd8bc013fc33259eb693e158f2f992	583a17dc081c744e24da789a6f1473336b0855d00d7212a1428b836b11468358
52	6	aa7b5e0d4322722930151832f9cf2feecccd8bc013fc33259eb693e158f2f992	4bd6437f3aea53d6d4a9e850198056975a4f847f4738c704222c892782bc6fb1
52	8	aa7b5e0d4322722930151832f9cf2feecccd8bc013fc33259eb693e158f2f992	059a4fc71dab3327ec63537b7329d3665028cd2fd2366df6af9aadf087c931d8
53	4	e55182898f62a04c1aee759d42ab525d84c01abcf04944ca5b5607e238f98fff	28815a0a47517f9432261755e3229272416a5e5e7e40b62aa20f5cb5e6352159
53	6	e55182898f62a04c1aee759d42ab525d84c01abcf04944ca5b5607e238f98fff	753b59cbe8bdeaf28ac61f4b67b03a847a73ffd506f18ebae663adc490de57c8
53	8	e55182898f62a04c1aee759d42ab525d84c01abcf04944ca5b5607e238f98fff	8bb629179910d8381fb4e60d4cf35d6ef6ea85e28d4faab9d057adef6409a28a
54	4	668f7eb0c3865cddb607decafbce39e4b9cef7ae4334850e7a37243972a80b1b	7e374836defa9c7f3596e005119afae9787e5810831d96714660d47fb50bea24
54	6	668f7eb0c3865cddb607decafbce39e4b9cef7ae4334850e7a37243972a80b1b	fc677f7c2fe15e6167c74c81462df872faafb56824f04aa293fd0826b3d35be6
54	8	668f7eb0c3865cddb607decafbce39e4b9cef7ae4334850e7a37243972a80b1b	c0be42cb19c77c0055402b10447face8e9bc86f078bbcb7eb38d7091ad12f2f2
55	4	1d24e34e36ed434a465fd75ecc61c6a3987a7a307ed0f45c01e9753729226536	07bc395b60910d131961a63d668ebcd2ab1a1c9afd0b9cf01dd064856ac78de0
55	6	1d24e34e36ed434a465fd75ecc61c6a3987a7a307ed0f45c01e9753729226536	5aa531c67f6d08b0c2470115fdc9ad70563f8e60c55b024bcf8e21016ad182e8
55	8	1d24e34e36ed434a465fd75ecc61c6a3987a7a307ed0f45c01e9753729226536	d31fc35de6ee1857458541004dbb5f7c8b47cde7927de4b55cff55c3cb74d1f3
56	4	4ebd0b376414c62adca34ccc3ad99f7bb28c367a7d7c3498b553bcf4924eb4ae	452df8cfbfd8277b860d1f0e982da3c5132d959f23d62847576e5fa2881379a3
56	6	4ebd0b376414c62adca34ccc3ad99f7bb28c367a7d7c3498b553bcf4924eb4ae	3737156caf56f67c92c8e5148741574278fcfc435e8f495aa388bcd3e397a295
56	8	4ebd0b376414c62adca34ccc3ad99f7bb28c367a7d7c3498b553bcf4924eb4ae	3d51d4b4640fddde982be8bff3c01cabb9790014da219ea5ffc1bdf388f8526e
57	4	91e2490368396dad1440485ea54642c82ca9c3885dce0655807d1a69f191fb74	9601dcfcd512ddd5a53f5911b27fec4c03ee70c4b26deb1b91a7bfaa16202d64
57	6	91e2490368396dad1440485ea54642c82ca9c3885dce0655807d1a69f191fb74	b373fbec37ba1da7934dbd194e5b79ca02953b4abd2fb4bcdfdc40042b61aac2
57	8	91e2490368396dad1440485ea54642c82ca9c3885dce0655807d1a69f191fb74	5fe9f41ff4b28249a511882ccb8d4272607c95c330bbd5e302d8396159d989b5
58	4	f57daa4ef9a7b68b6000b25e7ffe47410cbbeb44375023332053152283ec5e00	a99512cf354e82d480376ed703d5c2489a21a047be512f957fd2ae36d150a575
58	6	f57daa4ef9a7b68b6000b25e7ffe47410cbbeb44375023332053152283ec5e00	175ac7d7ec407ef85b4d20a52741bdf72a05d877836e923435c4a945b62f7e0c
58	8	f57daa4ef9a7b68b6000b25e7ffe47410cbbeb44375023332053152283ec5e00	d8a2668be14a5037df6847793a78707583bd8897a9ed7e3dbaaf5e8631eea1cc
59	4	9fb8d747ad49424bfa67b0691627886cfae258576d553f1c834890c53c9cffee	c920a38e5f31a9abf71cbca64d00599f59e9212538e549b8dc5580a7b8abb282
59	6	9fb8d747ad49424bfa67b0691627886cfae258576d553f1c834890c53c9cffee	a91885fbafff5877034086530c56ab6c837d5d9a814fe56a13c7226db425ff21
59	8	9fb8d747ad49424bfa67b0691627886cfae258576d553f1c834890c53c9cffee	a1a9394d98016f4b69423d5575d6dbce85aa94fab422d25c5bfc697de885326f
60	4	d3a25ec792b21b7c7dfd245a7669e309bf30d36e62fad3349f1f26b42ba2ed47	b6f3cce8d73eff7b82e868b17a21c5417846e264e99ae6787cef72f6ebe42ae7
60	6	d3a25ec792b21b7c7dfd245a7669e309bf30d36e62fad3349f1f26b42ba2ed47	4a31a5cce9b51760bfded14f24c348fba886702f8725fad63ede9d9126c5dd58
60	8	d3a25ec792b21b7c7dfd245a7669e309bf30d36e62fad3349f1f26b42ba2ed47	6f2225bf796d055a328b3ae786661e4a7861fb0cd6008db8c8db85fd91db184b
61	4	01311e7dd0e38837dd32e2184d461a69fcdbd95d9c66cbecfd487711d765827e	a70263a1f12e3cf820ca4128dddbaa2ef67a48476b2f1a692af0f85267d68d64
61	6	01311e7dd0e38837dd32e2184d461a69fcdbd95d9c66cbecfd487711d765827e	f40786b54c7a0cc20c06e120661e82d1d5f47bb0de49882057a753758596dd5e
61	8	01311e7dd0e38837dd32e2184d461a69fcdbd95d9c66cbecfd487711d765827e	e24eb1e36deed71bce5f2ca01352cbf1466cff3dab19ac5740ec7ad8229f4382
62	4	e7f8ceb11b3167e647e2a014fdcdba9ccf9667a10bcc0834d9aab211593ce0b6	e314fc92ab4c8849a2dd03e84e20d40e1b662f5453a632fb87c67f37c58dee56
62	6	e7f8ceb11b3167e647e2a014fdcdba9ccf9667a10bcc0834d9aab211593ce0b6	fe2efeda96fc2f7bba3c932def0a9fc4adea0506922c46a19809a19427bc12e6
62	8	e7f8ceb11b3167e647e2a014fdcdba9ccf9667a10bcc0834d9aab211593ce0b6	1d7e8204b4a417ab704ad3a61fc44abf7fec289743ebed8813799f3fa83780c8
63	4	ea99861777d3c72261549aa252165591368bc6c7e1ebf70b50cf6708e31bc4da	1770490e7ca6bd52e08ff24dd48f41dee8ec65f9900a7221d60557d267313de9
63	6	ea99861777d3c72261549aa252165591368bc6c7e1ebf70b50cf6708e31bc4da	555770eb94e291b1609275e63458522289c365ac8cdd32577c5eaf7501ecd34f
63	8	ea99861777d3c72261549aa252165591368bc6c7e1ebf70b50cf6708e31bc4da	7f7011405a316cf0bdf5df148fad4476744340a14231bc999dc036e8de9a7144
64	4	8e4eebbc29ceee6b6774a43637d2f5d8c2c814a4774315e976edd988718a09ec	904e55e641f2fb4c628ec7e3ecf673c8a83326492e0be42ff185ed183991fea3
64	6	8e4eebbc29ceee6b6774a43637d2f5d8c2c814a4774315e976edd988718a09ec	1fc3a4164a575c74f0e9cab18c540a17de4cc570f6e4c054a0334e65fd17ba99
64	8	8e4eebbc29ceee6b6774a43637d2f5d8c2c814a4774315e976edd988718a09ec	d0dea9c71ef17fc62647c85b0963c926c12248b642c6a4594bd5446b14549bb2
65	4	c8aad23fe9002964673e01faed12ba5f8e1be13f8f198527e8b8c82359171cae	c9aeea9a9420d183486334b00753246eea1d0c7bc0edde3da625eac2c4ccfd88
65	6	c8aad23fe9002964673e01faed12ba5f8e1be13f8f198527e8b8c82359171cae	809757a6dd402e4c1c3762f3497e11fa6e8b06b0e948b898fa2abac1507dd05a
65	8	c8aad23fe9002964673e01faed12ba5f8e1be13f8f198527e8b8c82359171cae	4c386afd85e626537b64337309eed0d1ee3b6d7abab5088403773ab9caf1e3d5
66	4	ac63c54fff89feefbd249d767abf67daac9a043eec6b7b47048521198d4f6fc4	0b022094158ddc5c3751de7cd1ee5683a489ed367565fb04663120ba45fd6aba
66	6	ac63c54fff89feefbd249d767abf67daac9a043eec6b7b47048521198d4f6fc4	89d2dcdfc7d9b87cc9e4403a22bafeca0d3aa4ac2a8c843ce0eca4ddd6676908
66	8	ac63c54fff89feefbd249d767abf67daac9a043eec6b7b47048521198d4f6fc4	f83e2ff92455c6857b49ca0c3f6d0ba7887c716c2fe3c05ca204fea50ef66bd5
67	4	01adf191fcd4d0473cde51fca794a1cdbddda6c21a80a9dafe5c37c8b6f1ecde	4b53d98fb65ffa40cfc2a27a34aea0777ac8ada53a4a19daf1778c5acb82419d
67	6	01adf191fcd4d0473cde51fca794a1cdbddda6c21a80a9dafe5c37c8b6f1ecde	848c7462ca72aa6f51203e49fd3ebaf222e8c5340bec1ac6c46bdfba2c605086
67	8	01adf191fcd4d0473cde51fca794a1cdbddda6c21a80a9dafe5c37c8b6f1ecde	afa6b713a214863279938808e9e3cb5516ade4ff753874f433906f485138bc99
68	4	b9b9cac090b986ae82ab8b406b96f3dcd642da4883a30302c7d3677e0cb931df	24e3e8c0f75fc34f53ae2a1ae9f07a1abedaf5de6479d8083ef54093201e0d1a
68	6	b9b9cac090b986ae82ab8b406b96f3dcd642da4883a30302c7d3677e0cb931df	24990db5294283ca38686d55c60d2bfe5e504affb4a55afd9f8c24d89c6947bb
68	8	b9b9cac090b986ae82ab8b406b96f3dcd642da4883a30302c7d3677e0cb931df	6c9579b18c578b997df5100b6ef5d075cf9d5a522d797aadeb094089b70bef27
69	4	d75062f278c17f11dfa5a21c997091e335415440db54fff296135494bfda03fc	dcd474632cd8e5eb286ff52af1c4819e23fa0e267270f0d0e2f3627d7b548410
69	6	d75062f278c17f11dfa5a21c997091e335415440db54fff296135494bfda03fc	72cae76d20a94d2953e6289e21fa152556ece1558a6ee73ab16c1437a690450c
69	8	d75062f278c17f11dfa5a21c997091e335415440db54fff296135494bfda03fc	61a3b06a590d8b46a6518008a3a5af6ea4cadeb6e827156562b35f1384138747
70	4	519b6b46bbf32cec67f375679cc95e2f08b661498280ee13f2d983556dc55f83	e254eeb51681a7878b21199875fdbb2304e1c99cd910e78054f64a8d35b26689
70	6	519b6b46bbf32cec67f375679cc95e2f08b661498280ee13f2d983556dc55f83	8a61ba54abf14328d31bf4dd80db7529f2093f7472e6db5c80233e01f0ad1f28
70	8	519b6b46bbf32cec67f375679cc95e2f08b661498280ee13f2d983556dc55f83	abf616313f26610dbd8e41e9ffc5b34f67faa4edfd8ef0b1ece0e4cd8bcbed02
71	4	ba3ac38ce69c49ee7d4501efabba73655320964ce768242b57b80687d07b9e4d	247639dc6226b0da31c181ba119f6ff7688fb3bdc40e1211b2b4c1289ec42c9c
71	6	ba3ac38ce69c49ee7d4501efabba73655320964ce768242b57b80687d07b9e4d	9991da8e509433ee6fbce7e52f385de93dac35f4239700364d0021fdc36ee689
71	8	ba3ac38ce69c49ee7d4501efabba73655320964ce768242b57b80687d07b9e4d	62324c2a46786515a5457fd87852b366813269182bef2d1885b9178bab4d5f9e
72	4	030c117c77dc9b5dca5bf011e55f8211f2fb32b082e372235fda0dc122f3c89b	3930f61d9113b2646dd33cd394fef69202e4bdc409108b96a93dda52b172bcd1
72	6	030c117c77dc9b5dca5bf011e55f8211f2fb32b082e372235fda0dc122f3c89b	4cbc90ed0a85a98621033d8bf1f2384873fb3c44ca114aca5049c575f9f4d433
72	8	030c117c77dc9b5dca5bf011e55f8211f2fb32b082e372235fda0dc122f3c89b	7a26fe46118d3e14555c8cbf3e69220d73a0449fa20b62c8753721bbc22a9b13
73	4	07af25399e31cdaa2e1e9c5fddfb37ec66965d1998e06a5726504a64a2d87ae3	64c3c1f41f5c416d1acbab4cdaca7073be736e08bfb39e1b30baab252aeb6dea
73	6	07af25399e31cdaa2e1e9c5fddfb37ec66965d1998e06a5726504a64a2d87ae3	7fec62735d46c21ecf23537cf514355cb8839d63b6380ffb0a10d5c1370ebda7
73	8	07af25399e31cdaa2e1e9c5fddfb37ec66965d1998e06a5726504a64a2d87ae3	017c16bf346c1dba0540f72d52960b1334909a8f23cabc07f38d4d7418960cb1
74	4	a81224a0602274be4a623ecf3b385acb33c1565eb86025a6dda34b10e44f8c6c	33f1ed2e9011bd129b28926e05808658715a54e106c02892a7b475b1bbc70f53
74	6	a81224a0602274be4a623ecf3b385acb33c1565eb86025a6dda34b10e44f8c6c	b0261c6f13bd7da5c55323b27df2c27fa40dacf378e12934bd2eb1eff6158729
74	8	a81224a0602274be4a623ecf3b385acb33c1565eb86025a6dda34b10e44f8c6c	c754f59da4fe36b820c83b9acb2294f49dd3db00c226ef7cbdcfb5fd6355b57b
75	4	c998da2392ab0cf02ddb91bc05e977bc37456db358cdca022813fd7c9eba13f7	f240c6ed78fc97a8c9034e5f57cdff3f4c5197ffea07df9f507901fd9ea585aa
75	6	c998da2392ab0cf02ddb91bc05e977bc37456db358cdca022813fd7c9eba13f7	0cd76f703da73ab5d9a0f1d9a02ff7efa526070a98f62eaf4f698e573f6fa959
75	8	c998da2392ab0cf02ddb91bc05e977bc37456db358cdca022813fd7c9eba13f7	3abdbfb840dd064225d68ec1fa100b6fc718732352a02164d41ce52d7505b302
76	4	4eb26e107f1cca72712204f279554b8f8bcfbc0eba2141477f309c5feb1bc7a3	06486c14482d402a49c7798b39861c782196813aca23fb7c019ae8bc602164e8
76	6	4eb26e107f1cca72712204f279554b8f8bcfbc0eba2141477f309c5feb1bc7a3	e64a6b344b2c582d23d947dab59d022c297b6eabb66fd675ff3ad7e86eba53d4
76	8	4eb26e107f1cca72712204f279554b8f8bcfbc0eba2141477f309c5feb1bc7a3	8a574db5f468a52ca911b8ab6e1d2c58c0be96bb1adb81f11097ce822ef08f05
77	4	bf7095eff455a3d3829bc2d9a3df7fb4224d570a7b7505b4912dde441da4a5a2	c1a5508eef16001fcbecec0e52426aec0b9969af8b7a5b5cbefe1d2bf8fc1ced
77	6	bf7095eff455a3d3829bc2d9a3df7fb4224d570a7b7505b4912dde441da4a5a2	64649b632ac948ef0fd4da69294e04788a2a0a6f50971a8e0c71a1cefd382499
77	8	bf7095eff455a3d3829bc2d9a3df7fb4224d570a7b7505b4912dde441da4a5a2	9b303f867be59b8703ce727689510a9e371fe0b172b6e7e20d15198e53984887
78	4	328783a0c0e3098c5fe3d29231501c7fb46ce6b5db1df725072f8557f2893b9f	e8c58dd99517c859fbe6ce40d24fb326df2a25941ff173e18c03bc1f8c4a7f18
78	6	328783a0c0e3098c5fe3d29231501c7fb46ce6b5db1df725072f8557f2893b9f	bd5ee72047f8dc2a65ef30686a9200620991bb66e5e538d259f3d400f8ffc229
78	8	328783a0c0e3098c5fe3d29231501c7fb46ce6b5db1df725072f8557f2893b9f	7c044f0812b331e371a2af31250cda80f32d71a2523ef0456586e5d80444d53e
79	4	53d1d456d0d196b8a703a01f8080944d4f66b09ee7bf621fc1310587b2cbeb49	1382b5d9a6bae12d796c1d0dfbd124310c0539ffc207c8d50c90eec9cbfc6275
79	6	53d1d456d0d196b8a703a01f8080944d4f66b09ee7bf621fc1310587b2cbeb49	748c43ed9ea9aad86c873fbe4d115f6aa6546b4e4fdb934eaa243a704bbaeba7
79	8	53d1d456d0d196b8a703a01f8080944d4f66b09ee7bf621fc1310587b2cbeb49	7c0438e8ddf3a9beb37425e05292a34a022799e6e162190bff9f1d07c06c6541
80	4	c49fc2c9f95316f3324c35936404de767990aff4a1f57d0cf971762beab89ff3	110ae5c5954006a0ad572f607b96dec95261f72a6eac2ae58af3a31440117fda
80	6	c49fc2c9f95316f3324c35936404de767990aff4a1f57d0cf971762beab89ff3	3b6690c3efd09b2b80837f834ec1aa58dac8e25cd12a4df115331fb635aa0621
80	8	c49fc2c9f95316f3324c35936404de767990aff4a1f57d0cf971762beab89ff3	b228ba991b7e8e032c31d5c27022b3937a833ea17ed515dfe981253ee2ce1842
81	4	389eed7417386248263e0871aaeb8a6470c3263b76325a7b955a13760fb41bb3	b4e9db6126a781f87ee5a02eae379dc84f40ac33f66ab0ae2af9489a60944851
81	6	389eed7417386248263e0871aaeb8a6470c3263b76325a7b955a13760fb41bb3	66deee3b0c6374994be2d7c1bbd77e2e018ec3a7e7d60e249b75ba20cc5cc0af
81	8	389eed7417386248263e0871aaeb8a6470c3263b76325a7b955a13760fb41bb3	a8fa174904ccc537b4e3c15a7614c5aea36a4b80df7571b8143095af72c6f552
82	4	42701f8aafae4509621af327d3afcf069ba505bb6404387b1cfef2737a706e5d	afd4bedf689e4a4441458de7f80b829f0e366cf218a1aa6be0a8e877310a5ce7
82	6	42701f8aafae4509621af327d3afcf069ba505bb6404387b1cfef2737a706e5d	cf3fb211c69f546e7a4a3d53ae5b61aef8414481aa20159003b7a4b6b5b781c1
82	8	42701f8aafae4509621af327d3afcf069ba505bb6404387b1cfef2737a706e5d	1429ea9a09b1429c34484793e3a08d19497b9512e9ed205301ba59859d11ec6a
83	4	11f2daa03e932e8cbb3b4d68ab4768c19ae5e7524024f9b7417fa834f012ddbe	f84d7b957a3e25e90f16be0d6cb8970dfed4200b4a92265ccb0371efa0d17171
83	6	11f2daa03e932e8cbb3b4d68ab4768c19ae5e7524024f9b7417fa834f012ddbe	f37cf7254d99f06892f7c3144019bba5ce23b48f2d5e6271075baa6c92c872fa
83	8	11f2daa03e932e8cbb3b4d68ab4768c19ae5e7524024f9b7417fa834f012ddbe	0bd82f5ee470910263119a2265f4f3f8b30ef2e4f12aed4fc7001964658a1998
84	4	a615d7260d4d82a2163daf814745567919381b028e92b08f8dd5737369c333a6	7f7f6e6137f2045925b93585ebc799a81cd52962068acc989336df770eb53daf
84	6	a615d7260d4d82a2163daf814745567919381b028e92b08f8dd5737369c333a6	2a0f6c18cb93ebd0a3fd52fae4188a9375e516852c7960fab5c35fc00503e5f5
84	8	a615d7260d4d82a2163daf814745567919381b028e92b08f8dd5737369c333a6	0fdf8906adb648b1d2a784d4ec9fcd34b0c1cbb960b319ed8e8e3717d20453f9
85	4	3173f86c12668a95fb71e3dd63306d9fefc9aacf3878cbfd7b0e45f129848e39	c25492d76b89f939fabaabe5804874e83bf737650212f429883e1c816a5aa93b
85	6	3173f86c12668a95fb71e3dd63306d9fefc9aacf3878cbfd7b0e45f129848e39	be604e8d3ca16cb07efc1ce0dac8328bfa501f677d1eeb23056a75d44dbbd3ff
85	8	3173f86c12668a95fb71e3dd63306d9fefc9aacf3878cbfd7b0e45f129848e39	a79fe82f9f543545fbd68187cef197995dfecc2abe6a60505e39d2034a49a0a2
86	4	4d39516cada873214e58820ac2a7529e1e1fc4c5c4b07742f388cebe32750c50	7dffc97df04dacf429b88c8eceda05f7b5473446d37bf649694562fb9d07c37f
86	6	4d39516cada873214e58820ac2a7529e1e1fc4c5c4b07742f388cebe32750c50	a159b8d20d3681e79ba3241ef49a5742a20d8c23e4c254d6945411542052dba8
86	8	4d39516cada873214e58820ac2a7529e1e1fc4c5c4b07742f388cebe32750c50	d344610a44c848daaad4c8c76a4a9b83ad154a5c999e8e910170a4a7c2f48b2e
87	4	e1ab2244a894508f3cc77127ecfb25d11dd7717876a694599ec12a4fe8bbceac	e3308c0433a0f966e1e5676f6d6f0f1b9bae5f82486c5c63286773c8496b3cd2
87	6	e1ab2244a894508f3cc77127ecfb25d11dd7717876a694599ec12a4fe8bbceac	0e195520592cc2aaf5f0f4b8f46bedbac13f053132f9971e8990b7565c4dcd46
87	8	e1ab2244a894508f3cc77127ecfb25d11dd7717876a694599ec12a4fe8bbceac	e0a0ef8f50d7633f774699d4884e30d8153363848e8aba75baa9b20ea63c5df0
88	4	9ecb3153bf861abcf5b046d969b5868bc290f8df3daa6883acca3fa4189d7f36	5a67dbe4a374d71515d83ef7608264f6d72e2e64e6bc99616568e034ddf124c8
88	6	9ecb3153bf861abcf5b046d969b5868bc290f8df3daa6883acca3fa4189d7f36	377adb5fbe710472b296935135d7704fa4c4b0d65f2b1efecf39ae027de2ce45
88	8	9ecb3153bf861abcf5b046d969b5868bc290f8df3daa6883acca3fa4189d7f36	837fd6cc3c4f107fdcab08d8664dce9e85457b05fd7947f8460afea588e236cd
89	4	0fd1a53e7a9e6db3051518ce05156ad3ba240645685c3a48274317d34c563a54	637248b6cfe4c03b095fdd872cbbc45bd765c8c1d1c91626cb258786c7065d61
89	6	0fd1a53e7a9e6db3051518ce05156ad3ba240645685c3a48274317d34c563a54	c15f560a2e6ef81c04c25bce03791a8cd66d825e99a19fe03c7d12fdd109dbac
89	8	0fd1a53e7a9e6db3051518ce05156ad3ba240645685c3a48274317d34c563a54	4c60da0222c1aeeaf5c1e29bee83de668c645f79f53a7af320b59a729f8e42c3
90	4	10287c467a41cd517b24c8d8ac31eb37c9fdf47a1234dbbb89de4a1162c62651	3a87a3a36e328974de8bea4e34fc8014eb31b5fcaffefab95d721ea7c19b87db
90	6	10287c467a41cd517b24c8d8ac31eb37c9fdf47a1234dbbb89de4a1162c62651	74c163e4518bd2cd53ef59ddbb41b3df5181ac4074d8fee836c4997dfd4d63b7
90	8	10287c467a41cd517b24c8d8ac31eb37c9fdf47a1234dbbb89de4a1162c62651	186f9e50b8e3c9210aad63ba2d0968234ee9482165cee536f43a61a4d3253115
91	4	266cb6798bd193c2e4e67f253b112d00fba41751a5ecc0bbd860a56a8b63f686	043d40d4d9f5e04b89c3a4fd298cf6edbcbdee9ab97ddadee267ae19b73181bf
91	6	266cb6798bd193c2e4e67f253b112d00fba41751a5ecc0bbd860a56a8b63f686	d98a1914b61fbd8a2b71fb94ba7a47cbe00237f9265f883a6d57c6383f5dab99
91	8	266cb6798bd193c2e4e67f253b112d00fba41751a5ecc0bbd860a56a8b63f686	8f7e6882655dd5e0cbbfa2a9cfa5b46358db67d0d57e7d5e375cb904501a7313
92	4	6cd4850779271b30d394352e1083657c763c2408cc0ebb1c5c0ccde7c66f3fd6	78c48b98d499e2b4cd713377dc5cb92fa2a19bb385cca9596d7e5c13862dc1dc
92	6	6cd4850779271b30d394352e1083657c763c2408cc0ebb1c5c0ccde7c66f3fd6	f29d5bc19ef272b8597f71c64714793ac42b13f4d467b2d24a67ecdd633318f8
92	8	6cd4850779271b30d394352e1083657c763c2408cc0ebb1c5c0ccde7c66f3fd6	ea0c9eddc3e603243ff378b5989ed54c12ba5a5b4751de0f76f6e4fe9110234d
93	4	99c665f6d33f8dffc92688f5c57bac2c1041b473b69dd6d224d35224209bdb78	64d5709f79257e613258a0e75f4c6380d682a03af5d40ddf7dd6a47b312e751f
93	6	99c665f6d33f8dffc92688f5c57bac2c1041b473b69dd6d224d35224209bdb78	1c1955da3acfa9c5d851314261de0fb573ee870bd7cdeb5da42adea222468815
93	8	99c665f6d33f8dffc92688f5c57bac2c1041b473b69dd6d224d35224209bdb78	712fa344cc34e4238583ddfc6837ec864828ec525a7fed0f8ded7c7a89dd34ec
94	4	8262d6e288df9f2f1fa12e61f5f9ba4b70c5f44d92c55b118dc9468ff4496d3d	4b482b4f09f9322bda5a3d15e03ba61cb6707ae366b0877dd5c0af8c57abc580
94	6	8262d6e288df9f2f1fa12e61f5f9ba4b70c5f44d92c55b118dc9468ff4496d3d	2ebf301ec6db62efb2943948c8d28f498ad393610d70a24825c64db568bc385f
94	8	8262d6e288df9f2f1fa12e61f5f9ba4b70c5f44d92c55b118dc9468ff4496d3d	60a02c1f7617024767df8ef133ebf99c72bb20254cd228d7b548a5ce57b2fda4
95	4	2ea8624eea3b2d5ff7235248d28f517b0510aa74d90728dd4d23f7601152e9bf	5aef29d46f511bf8261dde4e459255658a406bf82e34dbbb6f1f2ed910314d16
95	6	2ea8624eea3b2d5ff7235248d28f517b0510aa74d90728dd4d23f7601152e9bf	e66f2bfe3d1db07d99faafd7012a3729cbdd7bbc968ffe8484b45813857dcffa
95	8	2ea8624eea3b2d5ff7235248d28f517b0510aa74d90728dd4d23f7601152e9bf	0877b6c41d71e5c44cf63a7cbf43ebd0bbba843336d6c094810239bad793b194
96	4	9dccbfac93e575d4f0a391b2dad374d1e1383d4d117580831ca981ea85f70203	933ac6d4827c03ded6924b68d4b8872ec66be013ec4c801340111dbefe4c4945
96	6	9dccbfac93e575d4f0a391b2dad374d1e1383d4d117580831ca981ea85f70203	825de2082ba7079e463e9c35175b7ed14cd057bbd1da0998586f2a4bcb1d1a77
96	8	9dccbfac93e575d4f0a391b2dad374d1e1383d4d117580831ca981ea85f70203	def09305d7d1f5864b88b96171024b4bb2925afabcb003984554219f8dddb125
97	4	018c6d5287349b42191b1eb06defcf43cb1ba1186be677da358eeef4006ee01e	ca41c9bb5d46d0bd2460320fdc079aaaac21f888777d5d1c3c3461df4f3ef800
97	6	018c6d5287349b42191b1eb06defcf43cb1ba1186be677da358eeef4006ee01e	b8bff75a4e70c2690335980b5716a7158f2cb1382fc71ab112922422c467c223
97	8	018c6d5287349b42191b1eb06defcf43cb1ba1186be677da358eeef4006ee01e	84c90eb9e8045b83e5e47bb841dfc8def67904c5927264190b07acf399b6bdb7
98	4	2f5b4a506e1a07abcc45a00c0460dce5cb6b43b3dfd0eb1d98685485529c9a61	791a2b195856ac726d2d3680954e4df771c6308694090cf32f2d024d55b5e1c3
98	6	2f5b4a506e1a07abcc45a00c0460dce5cb6b43b3dfd0eb1d98685485529c9a61	4e8637487163a00655e99926936f081373902c6e97c57a7ad4a3026007eb0a09
98	8	2f5b4a506e1a07abcc45a00c0460dce5cb6b43b3dfd0eb1d98685485529c9a61	0bf939bb0101f89b74878ce351b80bf9c1921d6c0f26e7c4505d5968b832d6ee
99	4	603358c0e11cfac123a63a7145361418778bbdb1f2a503e05c7c60ee94c4c5bb	437cfccbc3c9bcfd6e635420a9471b170e5f7599fbf42313496b5ad2c805a904
99	6	603358c0e11cfac123a63a7145361418778bbdb1f2a503e05c7c60ee94c4c5bb	4f38ba121f0ec7c7b2aadcb06fa90197a30ebed593d720d5c7f47ab64b705733
99	8	603358c0e11cfac123a63a7145361418778bbdb1f2a503e05c7c60ee94c4c5bb	281367f158638dec25831d4bc704f9b2ac927f6685ad8c73d414b3d1d5ed01f7
100	4	e7535bbd0b0bafb396cff658a19b91048bc359b7887a863cde5fc70fd9dc0d61	d41df28e29fb27396d2879163fda141871b43d291bbe8e0f7fff0071e35df3ba
100	6	e7535bbd0b0bafb396cff658a19b91048bc359b7887a863cde5fc70fd9dc0d61	ba8566c80b2fd732e7688836a624149c4a1b93586f65136997c14373348bed1b
100	8	e7535bbd0b0bafb396cff658a19b91048bc359b7887a863cde5fc70fd9dc0d61	ccf8937a388c9bf522c34bcfda78dee6dbf0aa18366317b8222445c87099a325
101	4	c957dfd280f0a7be961e22cdb1259b14f78fd628ac37192bc5b3bd003f8746f7	d0e5cda6dc1b78183899017d6e6c6833ecbf609074ac71297549f53daec1780e
101	6	c957dfd280f0a7be961e22cdb1259b14f78fd628ac37192bc5b3bd003f8746f7	6443d28724103eca86235802be481ff06f14043bcfadd7dc5583e844d4b75480
101	8	c957dfd280f0a7be961e22cdb1259b14f78fd628ac37192bc5b3bd003f8746f7	7983715814af20cc3f1e74c4dbce25cb22a746eb8c621a35aeb7c28dd9771c60
102	4	3c8509112296b1d3b13dc423e7c0153f35322bbf98d85248d00817b8f98062c3	de9f7e8a9d9c6808670335d97ef7d32d86664fc33a8c11f174ecbab9de62a7da
102	6	3c8509112296b1d3b13dc423e7c0153f35322bbf98d85248d00817b8f98062c3	4354b35f0cbc4c19785813ecb80b9bbbc1030adb3b7dbabb4e66976ba2376629
102	8	3c8509112296b1d3b13dc423e7c0153f35322bbf98d85248d00817b8f98062c3	63fc4fa8eceee1f8ab724eccd936f1850552ccce5fff9f3f4bcfa805ea735b4b
103	4	68a2ef49a37ec7b6238203fc2947c2fadb7d38786ac11f74c1a65d8668abab01	54be65d14bb8720d012f8c3453318968fb676e2b156f44bcbdbb9493bf6ba06c
