source_column	ensembl_id	gene_symbol	unique_symbol
683	ENSG00000162521	RBBP4	True
684	ENSG00000162520	SYNC	True
685	ENSG00000224409	RP11-114B7.6	True
686	ENSG00000162522	KIAA1522	True
687	ENSG00000134684	YARS	True
688	ENSG00000116497	S100PBP	True
689	ENSG00000160097	FNDC5	True
690	ENSG00000121905	HPCA	True
691	ENSG00000121900	TMEM54	True
692	ENSG00000116514	RNF19B	True
693	ENSG00000236065	RP1-117O3.2	True
694	ENSG00000004455	AK2	True
695	ENSG00000142920	AZIN2	True
696	ENSG00000116525	TRIM62	True
697	ENSG00000160094	ZNF362	True
698	ENSG00000270115	RP11-415J8.7	True
699	ENSG00000184389	A3GALT2	True
700	ENSG00000225313	RP11-415J8.3	True
701	ENSG00000134686	PHC2	True
702	ENSG00000233246	RP11-415J8.5	True
703	ENSG00000121903	ZSCAN20	True
704	ENSG00000121904	CSMD2	True
705	ENSG00000176256	HMGB4	True
706	ENSG00000231163	CSMD2-AS1	True
707	ENSG00000142698	C1orf94	True
708	ENSG00000163866	SMIM12	True
709	ENSG00000189280	GJB5	True
710	ENSG00000189433	GJB4	True
711	ENSG00000255811	RP1-34M23.5	True
712	ENSG00000188910	GJB3	True
713	ENSG00000187513	GJA4	True
714	ENSG00000230163	RP5-997D16.2	True
715	ENSG00000116544	DLGAP3	True
716	ENSG00000271741	RP11-244H3.4	True
717	ENSG00000243749	ZMYM6NB	True
718	ENSG00000163867	ZMYM6	True
719	ENSG00000197056	ZMYM1	True
720	ENSG00000116560	SFPQ	True
721	ENSG00000146463	ZMYM4	True
722	ENSG00000227409	ZMYM4-AS1	True
723	ENSG00000142687	KIAA0319L	True
724	ENSG00000020129	NCDN	True
725	ENSG00000239636	RP4-728D4.2	True
726	ENSG00000116819	TFAP2E	True
727	ENSG00000126067	PSMB2	True
728	ENSG00000142686	C1orf216	True
729	ENSG00000092853	CLSPN	True
730	ENSG00000232335	RP11-435D7.3	True
731	ENSG00000134698	AGO4	True
732	ENSG00000092847	AGO1	True
733	ENSG00000271914	RP4-789D17.5	True
734	ENSG00000126070	AGO3	True
735	ENSG00000271554	RP4-665N4.8	True
736	ENSG00000092850	TEKT2	True
737	ENSG00000116863	ADPRHL2	True
738	ENSG00000171812	COL8A2	True
739	ENSG00000054116	TRAPPC3	True
740	ENSG00000116871	MAP7D1	True
741	ENSG00000054118	THRAP3	True
742	ENSG00000214193	SH3D21	True
743	ENSG00000142694	EVA1B	True
744	ENSG00000116883	RP11-268J15.5	True
745	ENSG00000196182	STK40	True
746	ENSG00000181817	LSM10	True
747	ENSG00000116885	OSCP1	True
748	ENSG00000116898	MRPS15	True
749	ENSG00000119535	CSF3R	True
750	ENSG00000234481	RP4-614N24.1	True
751	ENSG00000163873	GRIK3	True
752	ENSG00000223944	RP5-1180C18.1	True
753	ENSG00000233621	LINC01137	True
754	ENSG00000163874	ZC3H12A	True
755	ENSG00000163875	MEAF6	True
756	ENSG00000163877	SNIP1	True
757	ENSG00000163879	DNALI1	True
758	ENSG00000134697	GNL2	True
759	ENSG00000169218	RSPO1	True
760	ENSG00000116922	C1orf109	True
761	ENSG00000134690	CDCA8	True
762	ENSG00000183317	EPHA10	True
763	ENSG00000185090	MANEAL	True
764	ENSG00000233728	RP11-109P14.9	True
765	ENSG00000196449	YRDC	True
766	ENSG00000197982	C1orf122	True
767	ENSG00000188786	MTF1	True
768	ENSG00000204084	INPP5B	True
769	ENSG00000230955	RP11-109P14.10	True
770	ENSG00000183431	SF3A3	True
771	ENSG00000183386	FHL3	True
772	ENSG00000183520	UTP11L	True
773	ENSG00000185668	POU3F1	True
774	ENSG00000224592	RP5-884C9.2	True
775	ENSG00000237290	LINC01343	True
776	ENSG00000238063	RP11-329N22.1	True
777	ENSG00000116954	RRAGC	True
778	ENSG00000228436	RP5-864K19.4	True
779	ENSG00000214114	MYCBP	True
780	ENSG00000274944	RP5-864K19.6	True
781	ENSG00000131233	GJA9	True
782	ENSG00000158315	RHBDL2	True
783	ENSG00000174574	AKIRIN1	True
784	ENSG00000168653	NDUFS5	True
785	ENSG00000127603	MACF1	True
786	ENSG00000226438	RP11-420K8.1	True
787	ENSG00000183682	BMP8A	True
788	ENSG00000182109	RP11-69E11.4	True
789	ENSG00000090621	PABPC4	True
790	ENSG00000228060	RP11-69E11.8	True
791	ENSG00000163909	HEYL	True
792	ENSG00000225903	RP1-144F13.3	True
793	ENSG00000116981	NT5C1A	True
794	ENSG00000116983	HPCAL4	True
795	ENSG00000084072	PPIE	True
796	ENSG00000116985	BMP8B	True
797	ENSG00000198754	OXCT2	True
798	ENSG00000261798	RP1-118J21.25	True
799	ENSG00000043514	TRIT1	True
800	ENSG00000116990	MYCL	True
801	ENSG00000236546	RP1-118J21.5	True
802	ENSG00000168389	MFSD2A	True
803	ENSG00000131236	CAP1	True
804	ENSG00000131238	PPT1	True
805	ENSG00000117000	RLF	True
806	ENSG00000188800	TMCO2	True
807	ENSG00000259943	RP1-39G22.7	True
808	ENSG00000084073	ZMPSTE24	True
809	ENSG00000049089	COL9A2	True
810	ENSG00000084070	SMAP2	True
811	ENSG00000187801	ZFP69B	True
812	ENSG00000187815	ZFP69	True
813	ENSG00000238287	RP11-656D10.3	True
814	ENSG00000164002	EXO5	True
815	ENSG00000227278	RP11-656D10.5	True
816	ENSG00000238186	RP11-656D10.6	True
817	ENSG00000117010	ZNF684	True
818	ENSG00000117016	RIMS3	True
819	ENSG00000237899	RP4-739H11.3	True
820	ENSG00000272145	NFYC-AS1	True
821	ENSG00000066136	NFYC	True
822	ENSG00000117013	KCNQ4	True
823	ENSG00000179862	CITED4	True
824	ENSG00000229528	RP5-1066H13.4	True
825	ENSG00000171793	CTPS1	True
826	ENSG00000281207	SLFNL1-AS1	True
827	ENSG00000171790	SLFNL1	True
828	ENSG00000010803	SCMH1	True
829	ENSG00000235358	RP11-399E6.1	True
830	ENSG00000204060	FOXO6	True
831	ENSG00000229901	RP11-399E6.4	True
832	ENSG00000127129	EDN2	True
833	ENSG00000127124	HIVEP3	True
834	ENSG00000230881	RP11-486B10.3	True
835	ENSG00000044012	GUCA2B	True
836	ENSG00000197273	GUCA2A	True
837	ENSG00000198815	FOXJ3	True
838	ENSG00000177181	RIMKLA	True
839	ENSG00000066185	ZMYND12	True
840	ENSG00000127125	PPCS	True
841	ENSG00000186409	CCDC30	True
842	ENSG00000171960	PPIH	True
843	ENSG00000234917	RP5-994D16.3	True
844	ENSG00000065978	YBX1	True
845	ENSG00000164007	CLDN19	True
846	ENSG00000117385	P3H1	True
847	ENSG00000164008	C1orf50	True
848	ENSG00000228452	RP5-994D16.9	True
849	ENSG00000274386	RP5-994D16.11	True
850	ENSG00000177868	SVBP	True
851	ENSG00000164010	ERMAP	True
852	ENSG00000228192	RP11-342M1.3	True
853	ENSG00000164011	ZNF691	True
854	ENSG00000117394	SLC2A1	True
855	ENSG00000227533	SLC2A1-AS1	True
856	ENSG00000186973	FAM183A	True
857	ENSG00000117395	EBNA1BP2	True
858	ENSG00000243710	CFAP57	True
859	ENSG00000179178	TMEM125	True
860	ENSG00000253313	C1orf210	True
861	ENSG00000066056	TIE1	True
862	ENSG00000117400	MPL	True
863	ENSG00000234694	RP1-92O14.3	True
864	ENSG00000117399	CDC20	True
865	ENSG00000066322	ELOVL1	True
866	ENSG00000159479	MED8	True
867	ENSG00000229431	RP1-92O14.6	True
868	ENSG00000198198	SZT2	True
869	ENSG00000229372	SZT2-AS1	True
870	ENSG00000178922	HYI	True
871	ENSG00000229348	HYI-AS1	True
872	ENSG00000142949	PTPRF	True
873	ENSG00000066135	KDM4A	True
874	ENSG00000236200	KDM4A-AS1	True
875	ENSG00000126091	ST3GAL3	True
876	ENSG00000229444	RP11-184I16.4	True
877	ENSG00000117407	ARTN	True
878	ENSG00000237950	RP11-7O11.3	True
879	ENSG00000117408	IPO13	True
880	ENSG00000132768	DPH2	True
881	ENSG00000117410	ATP6V0B	True
882	ENSG00000117411	B4GALT2	True
883	ENSG00000159214	CCDC24	True
884	ENSG00000196517	SLC6A9	True
885	ENSG00000230615	RP5-1198O20.4	True
886	ENSG00000171872	KLF17	True
887	ENSG00000283039	KLF18	True
888	ENSG00000178028	DMAP1	True
889	ENSG00000117419	ERI3	True
890	ENSG00000187147	RNF220	True
891	ENSG00000126106	TMEM53	True
892	ENSG00000198520	C1orf228	True
893	ENSG00000142945	KIF2C	True
894	ENSG00000225721	RP11-269F19.2	True
895	ENSG00000142937	RPS8	True
896	ENSG00000142959	BEST4	True
897	ENSG00000173846	PLK3	True
898	ENSG00000188396	TCTEX1D4	True
899	ENSG00000222009	BTBD19	True
900	ENSG00000117425	PTCH2	True
901	ENSG00000070785	EIF2B3	True
902	ENSG00000126107	HECTD3	True
903	ENSG00000126088	UROD	True
904	ENSG00000162415	ZSWIM5	True
905	ENSG00000281912	LINC01144	True
906	ENSG00000186603	HPDL	True
907	ENSG00000132781	MUTYH	True
908	ENSG00000132773	TOE1	True
909	ENSG00000070759	TESK2	True
910	ENSG00000280670	CCDC163P	True
911	ENSG00000132763	MMACHC	True
912	ENSG00000117450	PRDX1	True
913	ENSG00000117448	AKR1A1	True
914	ENSG00000132780	NASP	True
915	ENSG00000159588	CCDC17	True
916	ENSG00000159592	GPBP1L1	True
917	ENSG00000159596	TMEM69	True
918	ENSG00000197429	IPP	True
919	ENSG00000086015	MAST2	True
920	ENSG00000117461	PIK3R3	False
921	ENSG00000278139	PIK3R3	False
922	ENSG00000226957	RP4-533D7.4	True
923	ENSG00000227857	RP4-533D7.5	True
924	ENSG00000117472	TSPAN1	True
925	ENSG00000250719	RP11-322N21.2	True
926	ENSG00000085998	POMGNT1	True
927	ENSG00000171357	LURAP1	True
928	ENSG00000085999	RAD54L	True
929	ENSG00000132128	LRRC41	True
930	ENSG00000173660	UQCRH	True
931	ENSG00000117481	NSUN4	True
932	ENSG00000117480	FAAH	True
933	ENSG00000197587	DMBX1	True
934	ENSG00000282881	RP11-49P4.7	True
935	ENSG00000269956	MKNK1-AS1	True
936	ENSG00000162456	KNCN	True
937	ENSG00000079277	MKNK1	True
938	ENSG00000142961	MOB3C	True
939	ENSG00000123472	ATPAF1	True
940	ENSG00000186118	TEX38	True
941	ENSG00000228237	EFCAB14-AS1	True
942	ENSG00000159658	EFCAB14	True
943	ENSG00000142973	CYP4B1	True
944	ENSG00000187048	CYP4A11	True
945	ENSG00000186377	CYP4X1	True
946	ENSG00000186160	CYP4Z1	True
947	ENSG00000225506	CYP4A22-AS1	True
948	ENSG00000162365	CYP4A22	True
949	ENSG00000224805	LINC00853	True
950	ENSG00000162366	PDZK1IP1	True
951	ENSG00000162367	TAL1	True
952	ENSG00000226252	RP1-18D14.7	True
953	ENSG00000123473	STIL	True
954	ENSG00000162368	CMPK1	True
955	ENSG00000225762	LINC01389	True
956	ENSG00000186790	FOXE3	True
957	ENSG00000237424	FOXD2-AS1	True
958	ENSG00000186564	FOXD2	True
959	ENSG00000227947	RP11-543D5.1	True
960	ENSG00000269113	TRABD2B	True
961	ENSG00000223814	RP11-543D5.2	True
962	ENSG00000225028	RP11-330M19.1	True
963	ENSG00000226133	RP4-683M8.2	True
964	ENSG00000231413	RP11-193P11.3	True
965	ENSG00000279096	AL356289.1	True
966	ENSG00000223720	RP5-1024N4.2	True
967	ENSG00000117834	SLC5A9	True
968	ENSG00000272491	RP5-1024N4.4	True
969	ENSG00000132122	SPATA6	True
970	ENSG00000186094	AGBL4	True
971	ENSG00000162373	BEND5	True
972	ENSG00000229846	RP11-141A19.1	True
973	ENSG00000230114	RP11-141A19.2	True
974	ENSG00000162374	ELAVL4	True
975	ENSG00000237337	RP11-567C20.2	True
976	ENSG00000233407	RP11-567C20.3	True
977	ENSG00000142700	DMRTA2	True
978	ENSG00000185104	FAF1	True
979	ENSG00000225767	RP5-850O15.3	True
980	ENSG00000123080	CDKN2C	True
981	ENSG00000204006	C1orf185	True
982	ENSG00000203356	LINC01562	True
983	ENSG00000123091	RNF11	True
984	ENSG00000236434	RP11-296A18.6	True
985	ENSG00000085831	TTC39A	True
986	ENSG00000261664	TTC39A-AS1	True
987	ENSG00000085832	EPS15	True
988	ENSG00000238140	RP11-253A20.1	True
989	ENSG00000227070	RP11-191G24.1	True
990	ENSG00000117859	OSBPL9	True
991	ENSG00000078618	NRDC	True
992	ENSG00000266993	RP4-657D16.3	True
993	ENSG00000272175	RP4-657D16.6	True
994	ENSG00000169213	RAB3B	True
995	ENSG00000117862	TXNDC12	True
996	ENSG00000198841	KTI12	True
997	ENSG00000223390	RP11-91A18.4	True
998	ENSG00000228369	TXNDC12-AS1	True
999	ENSG00000134717	BTF3L4	True
1000	ENSG00000157077	ZFYVE9	True
1001	ENSG00000154222	CC2D1B	True
1002	ENSG00000272100	RP11-155O18.6	True
1003	ENSG00000085840	ORC1	True
1004	ENSG00000134748	PRPF38A	True
1005	ENSG00000134744	ZCCHC11	True
1006	ENSG00000272371	RP11-25O10.2	True
1007	ENSG00000116157	GPX7	True
1008	ENSG00000182183	FAM159A	True
1009	ENSG00000162377	COA7	True
1010	ENSG00000162378	ZYG11B	True
1011	ENSG00000203995	ZYG11A	True
1012	ENSG00000242391	RP4-631H13.2	True
1013	ENSG00000121310	ECHDC2	True
1014	ENSG00000116171	SCP2	True
1015	ENSG00000279054	AL445183.1	True
1016	ENSG00000174348	PODN	True
1017	ENSG00000232993	RP11-334A14.5	True
1018	ENSG00000162383	SLC1A7	True
1019	ENSG00000235563	RP11-334A14.8	True
1020	ENSG00000157184	CPT2	True
1021	ENSG00000236723	RP5-1024G6.2	True
1022	ENSG00000162384	C1orf123	True
1023	ENSG00000259818	RP5-1024G6.7	True
1024	ENSG00000162385	MAGOH	True
1025	ENSG00000226754	RP5-1024G6.5	True
1026	ENSG00000157193	LRP8	True
1027	ENSG00000234578	RP4-784A16.1	True
1028	ENSG00000228838	RP4-784A16.2	True
1029	ENSG00000232762	RP4-784A16.4	True
1030	ENSG00000225675	RP4-784A16.5	True
1031	ENSG00000226938	RP11-117D22.1	True
1032	ENSG00000230138	RP11-117D22.2	True
1033	ENSG00000143006	DMRTB1	True
1034	ENSG00000174332	GLIS1	True
1035	ENSG00000058804	NDC1	True
1036	ENSG00000058799	YIPF1	True
1037	ENSG00000211452	DIO1	True
1038	ENSG00000081870	HSPB11	True
1039	ENSG00000116212	LRRC42	True
1040	ENSG00000203985	LDLRAD1	True
1041	ENSG00000116209	TMEM59	True
1042	ENSG00000116205	TCEANC2	True
1043	ENSG00000157211	CDCP2	True
1044	ENSG00000256407	RP11-446E24.4	True
1045	ENSG00000215883	CYB5RL	True
1046	ENSG00000116221	MRPL37	True
1047	ENSG00000157216	SSBP3	True
1048	ENSG00000198711	SSBP3-AS1	True
1049	ENSG00000225632	RP5-997D24.3	True
1050	ENSG00000232245	RP4-705F19.1	True
1051	ENSG00000235741	RP5-866L20.1	True
1052	ENSG00000162390	ACOT11	True
1053	ENSG00000162391	FAM151A	True
1054	ENSG00000184313	MROH7	True
1055	ENSG00000271723	MROH7-TTC4	True
1056	ENSG00000243725	TTC4	True
1057	ENSG00000162396	PARS2	True
1058	ENSG00000006555	TTC22	True
1059	ENSG00000237453	RP11-67L3.2	True
1060	ENSG00000162398	LEXM	True
1061	ENSG00000116133	DHCR24	True
1062	ENSG00000242396	RP11-67L3.5	True
1063	ENSG00000233203	RP11-67L3.4	True
1064	ENSG00000143001	TMEM61	True
1065	ENSG00000233271	RP11-12C17.2	True
1066	ENSG00000162399	BSND	True
1067	ENSG00000169174	PCSK9	True
1068	ENSG00000162402	USP24	True
1069	ENSG00000231090	RP11-101C11.1	True
1070	ENSG00000234810	RP11-90C4.1	True
1071	ENSG00000230250	RP11-90C4.2	True
1072	ENSG00000233079	RP11-90C4.3	True
1073	ENSG00000235612	RP1-158P9.1	True
1074	ENSG00000260971	RP11-504A18.1	True
1075	ENSG00000223956	RP4-710M16.2	True
1076	ENSG00000162407	PLPP3	True
1077	ENSG00000162409	PRKAA2	True
1078	ENSG00000187889	C1orf168	True
1079	ENSG00000229913	RP11-378I13.1	True
1080	ENSG00000157131	C8A	True
1081	ENSG00000021852	C8B	True
1082	ENSG00000236341	RP5-1103B4.3	True
1083	ENSG00000173406	DAB1	True
1084	ENSG00000227935	RP6-102O10.1	True
1085	ENSG00000226759	DAB1-AS1	True
1086	ENSG00000235038	RP11-393I23.4	True
1087	ENSG00000162600	OMA1	True
1088	ENSG00000184292	TACSTD2	True
1089	ENSG00000162601	MYSM1	True
1090	ENSG00000177606	JUN	True
1091	ENSG00000234807	LINC01135	True
1092	ENSG00000272226	RP11-63G10.3	True
1093	ENSG00000231740	RP11-63G10.2	True
1094	ENSG00000232453	RP4-794H19.1	True
1095	ENSG00000237352	LINC01358	True
1096	ENSG00000241042	RP11-145M4.1	True
1097	ENSG00000235215	RP11-145M4.2	True
1098	ENSG00000270457	RP11-467C18.1	True
1099	ENSG00000172456	FGGY	True
1100	ENSG00000226883	RP4-782L23.2	True
1101	ENSG00000134709	HOOK1	True
1102	ENSG00000134716	CYP2J2	True
1103	ENSG00000162598	C1orf87	True
1104	ENSG00000238242	RP11-575B7.3	True
1105	ENSG00000226476	RP11-776H12.1	True
1106	ENSG00000231252	RP11-436K8.1	True
1107	ENSG00000162599	NFIA	True
1108	ENSG00000237928	NFIA-AS2	True
1109	ENSG00000162604	TM2D1	True
1110	ENSG00000271200	RP11-430G17.3	True
1111	ENSG00000132849	INADL	True
1112	ENSG00000240563	L1TD1	True
1113	ENSG00000132854	KANK4	True
1114	ENSG00000162607	USP1	True
1115	ENSG00000116641	DOCK7	True
1116	ENSG00000132855	ANGPTL3	True
1117	ENSG00000235545	RP11-230B22.1	True
1118	ENSG00000125703	ATG4C	True
1119	ENSG00000234318	RP4-771M4.3	True
1120	ENSG00000229537	RP11-5P4.1	True
1121	ENSG00000227485	RP11-5P4.2	True
1122	ENSG00000229225	RP11-5P4.3	True
1123	ENSG00000203605	RP11-335E6.2	True
1124	ENSG00000228734	RP11-335E6.3	True
1125	ENSG00000230798	FOXD3-AS1	True
1126	ENSG00000187140	FOXD3	True
1127	ENSG00000088035	ALG6	True
1128	ENSG00000142856	ITGB3BP	True
1129	ENSG00000203965	EFCAB7	True
1130	ENSG00000079739	PGM1	True
1131	ENSG00000185483	ROR1	True
1132	ENSG00000223949	ROR1-AS1	True
1133	ENSG00000177414	UBE2U	True
1134	ENSG00000158966	CACHD1	True
1135	ENSG00000162437	RAVER2	True
1136	ENSG00000162434	JAK1	True
1137	ENSG00000272506	RP4-535B20.4	True
1138	ENSG00000231485	RP4-535B20.1	True
1139	ENSG00000162433	AK4	True
1140	ENSG00000116675	DNAJC6	True
1141	ENSG00000229294	RP5-1044H5.1	True
1142	ENSG00000213625	LEPROT	True
1143	ENSG00000116678	LEPR	True
1144	ENSG00000184588	PDE4B	True
1145	ENSG00000227466	RP11-397C12.1	True
1146	ENSG00000118473	SGIP1	True
1147	ENSG00000248458	RP4-598P13.1	True
1148	ENSG00000152760	TCTEX1D1	True
1149	ENSG00000172410	INSL5	True
1150	ENSG00000152763	WDR78	True
1151	ENSG00000231080	RP11-342H21.2	True
1152	ENSG00000198160	MIER1	True
1153	ENSG00000116704	SLC35D1	True
1154	ENSG00000203963	C1orf141	True
1155	ENSG00000162594	IL23R	True
1156	ENSG00000081985	IL12RB2	True
1157	ENSG00000142864	SERBP1	True
1158	ENSG00000235200	RP11-393N21.2	True
1159	ENSG00000116717	GADD45A	True
1160	ENSG00000172380	GNG12	True
1161	ENSG00000232284	GNG12-AS1	True
1162	ENSG00000162595	DIRAS3	True
1163	ENSG00000116729	WLS	True
1164	ENSG00000116745	RPE65	True
1165	ENSG00000024526	DEPDC1	True
1166	ENSG00000233589	RP4-694A7.2	True
1167	ENSG00000234264	DEPDC1-AS1	True
1168	ENSG00000223883	RP11-424D14.1	True
1169	ENSG00000235446	RP11-74K19.1	True
1170	ENSG00000229639	RP3-380B4.1	True
1171	ENSG00000033122	LRRC7	True
1172	ENSG00000237919	RP11-181B18.1	True
1173	ENSG00000066557	LRRC40	True
1174	ENSG00000116754	SRSF11	True
1175	ENSG00000228988	RP4-677H15.4	True
1176	ENSG00000118454	ANKRD13C	True
1177	ENSG00000197568	HHLA3	True
1178	ENSG00000226088	RP11-180O5.2	True
1179	ENSG00000279230	AL158839.1	True
1180	ENSG00000116761	CTH	True
1181	ENSG00000271992	RP11-42O15.3	True
1182	ENSG00000229051	RP5-952N6.1	True
1183	ENSG00000226208	RP11-99H8.1	True
1184	ENSG00000050628	PTGER3	True
1185	ENSG00000235782	RP3-333A15.1	True
1186	ENSG00000235079	ZRANB2-AS1	True
1187	ENSG00000132485	ZRANB2	True
1188	ENSG00000172260	NEGR1	True
1189	ENSG00000231985	RP11-82L20.1	True
1190	ENSG00000225087	RP4-660H19.1	True
1191	ENSG00000227016	RP11-262K1.1	True
1192	ENSG00000233973	LINC01360	True
1193	ENSG00000223479	RP4-788P17.1	True
1194	ENSG00000162620	LRRIQ3	True
1195	ENSG00000254685	FPGT	True
1196	ENSG00000259030	FPGT-TNNI3K	True
1197	ENSG00000116783	TNNI3K	True
1198	ENSG00000237324	RP11-439H8.4	True
1199	ENSG00000233894	RP4-650F12.2	True
1200	ENSG00000162621	LRRC53	True
1201	ENSG00000178965	ERICH3	True
1202	ENSG00000234497	ERICH3-AS1	True
1203	ENSG00000272864	RP11-17E13.2	True
1204	ENSG00000116791	CRYZ	True
1205	ENSG00000162623	TYW3	True
1206	ENSG00000229943	RP11-93N20.1	True
1207	ENSG00000261213	RP11-510C10.4	True
1208	ENSG00000224127	RP11-510C10.2	True
1209	ENSG00000162624	LHX8	True
1210	ENSG00000224149	RP11-510C10.3	True
1211	ENSG00000137968	SLC44A5	True
1212	ENSG00000178193	RP4-682C21.5	True
1213	ENSG00000117054	ACADM	True
1214	ENSG00000137955	RABGGTB	True
1215	ENSG00000057468	MSH4	True
1216	ENSG00000154007	ASB17	True
1217	ENSG00000225605	RP11-550H2.1	True
1218	ENSG00000230027	RP11-550H2.2	True
1219	ENSG00000184005	ST6GALNAC3	True
1220	ENSG00000272855	RP5-1102E8.3	True
1221	ENSG00000237552	RP11-415A20.1	True
1222	ENSG00000117069	ST6GALNAC5	True
1223	ENSG00000230498	RP4-564M11.2	True
1224	ENSG00000142892	PIGK	True
1225	ENSG00000154027	AK5	True
1226	ENSG00000233099	RP11-375A5.1	True
1227	ENSG00000036549	ZZZ3	True
1228	ENSG00000077254	USP33	True
1229	ENSG00000180488	FAM73A	True
1230	ENSG00000235927	NEXN-AS1	True
1231	ENSG00000162614	NEXN	True
1232	ENSG00000162613	FUBP1	True
1233	ENSG00000162616	DNAJB4	True
1234	ENSG00000137960	GIPC2	True
1235	ENSG00000273338	RP11-386I14.4	True
1236	ENSG00000122420	PTGFR	True
1237	ENSG00000137959	IFI44L	True
1238	ENSG00000137965	IFI44	True
1239	ENSG00000162618	ADGRL4	True
1240	ENSG00000235011	RP4-726F1.1	True
1241	ENSG00000282898	RP4-726F1.2	True
1242	ENSG00000260322	RP11-339A11.2	True
1243	ENSG00000225598	RP11-339D23.1	True
1244	ENSG00000224326	RP5-933B4.1	True
1245	ENSG00000234184	RP5-887A10.1	True
1246	ENSG00000117114	ADGRL2	True
1247	ENSG00000234953	RP5-837I24.2	True
1248	ENSG00000236676	RP5-837I24.4	True
1249	ENSG00000233290	RP11-147G16.1	True
1250	ENSG00000230817	LINC01362	True
1251	ENSG00000236268	LINC01361	True
1252	ENSG00000231364	RP11-413G15.1	True
1253	ENSG00000233008	RP11-475O6.1	True
1254	ENSG00000237076	RP5-836J3.1	True
1255	ENSG00000137941	TTLL7	True
1256	ENSG00000271576	RP11-486G15.2	True
1257	ENSG00000142875	PRKACB	True
1258	ENSG00000203943	SAMD13	True
1259	ENSG00000137976	DNASE2B	True
1260	ENSG00000117133	RPF1	True
1261	ENSG00000174021	GNG5	True
1262	ENSG00000117151	CTBS	True
1263	ENSG00000180869	LINC01555	True
1264	ENSG00000117155	SSX2IP	True
1265	ENSG00000171517	LPAR3	True
1266	ENSG00000153898	MCOLN2	True
1267	ENSG00000162643	WDR63	True
1268	ENSG00000055732	MCOLN3	True
1269	ENSG00000097096	SYDE2	True
1270	ENSG00000162642	C1orf52	True
1271	ENSG00000142867	BCL10	True
1272	ENSG00000223653	RP11-131L23.1	True
1273	ENSG00000153904	DDAH1	True
1274	ENSG00000273264	RP11-131L23.2	True
1275	ENSG00000282057	RP4-621F18.2	True
1276	ENSG00000272691	RP11-290M5.4	True
1277	ENSG00000142871	CYR61	True
1278	ENSG00000230285	RP11-290M5.2	True
1279	ENSG00000117174	ZNHIT6	True
1280	ENSG00000171502	COL24A1	True
1281	ENSG00000122417	ODF2L	True
1282	ENSG00000137975	CLCA2	True
1283	ENSG00000016490	CLCA1	True
1284	ENSG00000016602	CLCA4	True
1285	ENSG00000236915	RP4-651E10.4	True
1286	ENSG00000261737	RP4-612B15.3	True
1287	ENSG00000097033	SH3GLB1	True
1288	ENSG00000183291	SEP15	True
1289	ENSG00000153936	HS2ST1	True
1290	ENSG00000267734	RP4-604K5.3	True
1291	ENSG00000267561	RP5-1052I5.2	True
1292	ENSG00000267272	LINC01140	True
1293	ENSG00000143013	LMO4	True
1294	ENSG00000227290	LINC01364	True
1295	ENSG00000224235	RP5-1027O11.1	True
1296	ENSG00000237505	PKN2-AS1	True
1297	ENSG00000065243	PKN2	True
1298	ENSG00000137947	GTF2B	True
1299	ENSG00000137944	CCBL2	True
1300	ENSG00000213516	RBMXL1	True
1301	ENSG00000117226	GBP3	True
1302	ENSG00000117228	GBP1	True
1303	ENSG00000162645	GBP2	True
1304	ENSG00000213512	GBP7	True
1305	ENSG00000162654	GBP4	True
1306	ENSG00000154451	GBP5	True
1307	ENSG00000237568	RP4-620F22.2	True
1308	ENSG00000183347	GBP6	True
1309	ENSG00000197147	LRRC8B	True
1310	ENSG00000231999	FLJ27354	True
1311	ENSG00000171488	LRRC8C	True
1312	ENSG00000271949	RP11-302M6.4	True
1313	ENSG00000272931	RP5-943J3.2	True
1314	ENSG00000171492	LRRC8D	True
1315	ENSG00000272672	RP11-302M6.5	True
1316	ENSG00000162664	ZNF326	True
1317	ENSG00000229201	RP5-827O9.1	True
1318	ENSG00000143032	BARHL2	True
1319	ENSG00000233593	RP4-665J23.1	True
1320	ENSG00000225446	RP4-665J23.2	True
1321	ENSG00000272094	RP4-665J23.4	True
1322	ENSG00000122482	ZNF644	True
1323	ENSG00000162669	HFM1	True
1324	ENSG00000097046	CDC7	True
1325	ENSG00000069702	TGFBR3	True
1326	ENSG00000137948	BRDT	True
1327	ENSG00000172031	EPHX4	True
1328	ENSG00000230667	SETSIP	True
